Key	Russian	English
se.adj.eth	Шведский	Swedish
se.noun.sing.m	Швед	Swede
se.noun.sing.f	Шведка	Swede
se.noun.pl	Шведы	Swedes
se.firstname.f	Салли	Sally
se.firstname.f	Сандра	Sandra
se.firstname.f	Сара	Sarah
se.firstname.f	Шарон	Sharon
se.firstname.f	Шейла	Sheila
se.firstname.f	Шерри	Sherry
se.firstname.f	Ширли	Shirley
se.firstname.f	Сьюзан	Susan
se.firstname.f	Сюзанна	Suzanne
se.firstname.f	Сильвия	Sylvia
se.firstname.m	Самюэль	Samuel
se.firstname.m	Стэнли	Stanley
se.firstname.m	Стивен	Stephen
se.firstname.m	Стив	Steve
se.firstname.m	Стивен	Steven
se.lastname	Андерссон	Andersson
se.lastname	Йоханссон	Johansson
se.lastname	Карлссон	Karlsson
se.lastname	Нильссон	Nilsson
se.lastname	Эрикссон	Eriksson
se.lastname	Ларссон	Larsson
se.lastname	Ольссон	Olsson
se.lastname	Перссон	Persson
se.lastname	Свенссон	Svensson
se.lastname	Густафссон	Gustafsson
se.lastname	Петтерссон	Pettersson
se.lastname	Йонссон	Jonsson
se.lastname	Янссон	Jansson
se.lastname	Ханссон	Hansson
se.lastname	Бенгтссон	Bengtsson
se.lastname	Йонссон	Jönsson
se.lastname	Линдберг	Lindberg
se.lastname	Якобссон	Jakobsson
se.lastname	Магнуссон	Magnusson
se.lastname	Улофссон	Olofsson
se.lastname	Линдстрём	Lindström
se.lastname	Линдквист	Lindqvist
se.lastname	Линдгрен	Lindgren
se.lastname	Аксельссон	Axelsson
se.lastname	Берг	Berg
se.lastname	Бергстрём	Bergström
se.lastname	Лундберг	Lundberg
se.lastname	Лундгрен	Lundgren
se.lastname	Линд	Lind
se.lastname	Лундквист	Lundqvist
se.lastname	Маттссон	Mattsson
se.lastname	Берглунд	Berglund
se.lastname	Фредрикссон	Fredriksson
se.lastname	Сандберг	Sandberg
se.lastname	Хенрикссон	Henriksson
se.lastname	Форсберг	Forsberg
se.lastname	Шёберг	Sjöberg
se.lastname	Валлин	Wallin
se.lastname	Энгстрём	Engström
se.lastname	Эклунд	Eklund
se.lastname	Даниэльссон	Danielsson
se.lastname	Лундин	Lundin
se.lastname	Хоканссон	Håkansson
se.lastname	Бьорк	Björk
se.lastname	Гуннарссон	Gunnarsson
se.lastname	Бергман	Bergman
se.lastname	Хольм	Holm
se.lastname	Самуэльссон	Samuelsson
se.lastname	Викстрём	Wikström
se.lastname	Франссон	Fransson
se.lastname	Исакссон	Isaksson
se.lastname	Мохамед	Mohamed
se.lastname	Бергквист	Bergqvist
se.lastname	Нюстрём	Nyström
se.lastname	Арвидссон	Arvidsson
se.lastname	Хольмберг	Holmberg
se.lastname	Лёфгрен	Löfgren
se.lastname	Сёдерберг	Söderberg
se.lastname	Нюберг	Nyberg
se.lastname	Бломквист	Blomqvist
it.adj.eth	Итальянский	Italian
it.noun.sing.m	Итальянец	Italian
it.noun.sing.f	Итальянка	Italian
it.noun.pl	Итальянцы	Italians
it.firstname.m	Франческо	Francesco
it.firstname.m	Алессандро	Alessandro
it.firstname.m	Леонардо	Leonardo
it.firstname.m	Лоренцо	Lorenzo
it.firstname.m	Маттиа	Mattia
it.firstname.m	Андреа	Andrea
it.firstname.m	Габриэле	Gabriele
it.firstname.m	Маттео	Matteo
it.firstname.m	Томмасо	Tommaso
it.firstname.m	Риккардо	Riccardo
it.firstname.m	Эдоардо	Edoardo
it.firstname.m	Джузеппе	Giuseppe
it.firstname.m	Давиде	Davide
it.firstname.m	Антонио	Antonio
it.firstname.m	Федерико	Federico
it.firstname.m	Диего	Diego
it.firstname.m	Джованни	Giovanni
it.firstname.m	Кристиан	Christian
it.firstname.m	Николо	Nicolo’
it.firstname.m	Самуэле	Samuele
it.firstname.m	Пьетро	Pietro
it.firstname.m	Марко	Marco
it.firstname.m	Лука	Luca
it.firstname.m	Филиппо	Filippo
it.firstname.m	Симоне	Simone
it.firstname.m	Алессио	Alessio
it.firstname.m	Габриэль	Gabriel
it.firstname.m	Микеле	Michele
it.firstname.m	Эмануэле	Emanuele
it.firstname.m	Якопо	Jacopo
it.firstname.m	Сальваторе	Salvatore
it.firstname.m	Джулио	Giulio
it.firstname.m	Кристиан	Cristian
it.firstname.m	Даниэле	Daniele
it.firstname.m	Винченцо	Vincenzo
it.firstname.m	Джакомо	Giacomo
it.firstname.m	Джоэле	Gioele
it.firstname.m	Мануэль	Manuel
it.firstname.m	Элиа	Elia
it.firstname.m	Томас	Thomas
it.firstname.m	Самуэль	Samuel
it.firstname.m	Джорджо	Giorgio
it.firstname.m	Даниэль	Daniel
it.firstname.m	Энеа	Enea
it.firstname.m	Стефано	Stefano
it.firstname.m	Луиджи	Luigi
it.firstname.m	Никола	Nicola
it.firstname.m	Доменико	Domenico
it.firstname.m	Анджело	Angelo
it.firstname.f	София	Sofia
it.firstname.f	Аурора	Aurora
it.firstname.f	Джулия	Giulia
it.firstname.f	Эмма	Emma
it.firstname.f	Джорджия	Giorgia
it.firstname.f	Мартина	Martina
it.firstname.f	Аличе	Alice
it.firstname.f	Грета	Greta
it.firstname.f	Джиневра	Ginevra
it.firstname.f	Киара	Chiara
it.firstname.f	Анна	Anna
it.firstname.f	Сара	Sara
it.firstname.f	Беатриче	Beatrice
it.firstname.f	Николе	Nicole
it.firstname.f	Гая	Gaia
it.firstname.f	Матильде	Matilde
it.firstname.f	Виттория	Vittoria
it.firstname.f	Ноэми	Noemi
it.firstname.f	Франческа	Francesca
it.firstname.f	Алессия	Alessia
it.firstname.f	Людовика	Ludovica
it.firstname.f	Арианна	Arianna
it.firstname.f	Виола	Viola
it.firstname.f	Камилла	Camilla
it.firstname.f	Элиза	Elisa
it.firstname.f	Бьянка	Bianca
it.firstname.f	Джада	Giada
it.firstname.f	Ребекка	Rebecca
it.firstname.f	Элена	Elena
it.firstname.f	Миа	Mia
it.firstname.f	Аделе	Adele
it.firstname.f	Марта	Marta
it.firstname.f	Джоя	Gioia
it.firstname.f	Мария	Maria
it.firstname.f	Азия	Asia
it.firstname.f	Элеонора	Eleonora
it.firstname.f	Карлотта	Carlotta
it.firstname.f	Мириам	Miriam
it.firstname.f	Ирене	Irene
it.firstname.f	Мелисса	Melissa
it.firstname.f	Маргерита	Margherita
it.firstname.f	Эмили	Emily
it.firstname.f	Катерина	Caterina
it.firstname.f	Анита	Anita
it.firstname.f	Серена	Serena
it.firstname.f	Бенедетта	Benedetta
it.firstname.f	Ракеле	Rachele
it.firstname.f	Анджелика	Angelica
it.firstname.f	Чечилия	Cecilia
it.firstname.f	Изабель	Isabel
it.lastname	Росси	Rossi
it.lastname	Руссо	Russo
it.lastname	Феррари	Ferrari
it.lastname	Эспозито	Esposito
it.lastname	Бьянки	Bianchi
it.lastname	Романо	Romano
it.lastname	Коломбо	Colombo
it.lastname	Бруно	Bruno
it.lastname	Риччи	Ricci
it.lastname	Греко	Greco
it.lastname	Марино	Marino
it.lastname	Галло	Gallo
it.lastname	Де Лука	De Luca
it.lastname	Конти	Conti
it.lastname	Коста	Costa
it.lastname	Манчини	Mancini
it.lastname	Джордано	Giordano
it.lastname	Риццо	Rizzo
it.lastname	Ломбарди	Lombardi
it.lastname	Барбьери	Barbieri
it.lastname	Моретти	Moretti
it.lastname	Фонтана	Fontana
it.lastname	Карузо	Caruso
it.lastname	Мариани	Mariani
it.lastname	Феррара	Ferrara
it.lastname	Санторо	Santoro
it.lastname	Ринальди	Rinaldi
it.lastname	Леоне	Leone
it.lastname	Д’Анджело	D'Angelo
it.lastname	Лонго	Longo
it.lastname	Галли	Galli
it.lastname	Мартини	Martini
it.lastname	Мартинелли	Martinelli
it.lastname	Серра	Serra
it.lastname	Конте	Conte
it.lastname	Витале	Vitale
it.lastname	Де Сантис	De Santis
it.lastname	Маркетти	Marchetti
it.lastname	Мессина	Messina
it.lastname	Джентиле	Gentile
it.lastname	Вилла	Villa
it.lastname	Марини	Marini
it.lastname	Ломбардо	Lombardo
it.lastname	Коппола	Coppola
it.lastname	Ферри	Ferri
it.lastname	Паризи	Parisi
it.lastname	Де Анджелис	De Angelis
it.lastname	Бьянко	Bianco
it.lastname	Амато	Amato
it.lastname	Фаббри	Fabbri
it.lastname	Гатти	Gatti
it.lastname	Сала	Sala
it.lastname	Морелли	Morelli
it.lastname	Грассо	Grasso
it.lastname	Пеллегрини	Pellegrini
it.lastname	Ферраро	Ferraro
it.lastname	Монти	Monti
it.lastname	Палумбо	Palumbo
it.lastname	Грасси	Grassi
it.lastname	Теста	Testa
it.lastname	Вильоне	Viglione
cz.adj.eth	Чешский	Czech
cz.noun.sign.m	Чех	Czech
cz.noun.sing.f	Чешка	Czech
cz.noun.pl	Чехи	Czechs
cz.firstname.m	Йозеф	Josef
cz.firstname.m	Франтишек	František
cz.firstname.m	Ярослав	Jaroslav
cz.firstname.m	Эмилие	Emilie
cz.firstname.m	Вацлав	Václav
cz.firstname.m	Ян	Jan
cz.firstname.m	Карел	Karel
cz.firstname.m	Иржи	Jiří
cz.firstname.m	Мирослав	Miroslav
cz.firstname.m	Станислав	Stanislav
cz.firstname.m	Алоис	Alois
cz.firstname.m	Ольдржих	Oldřich
cz.firstname.m	Рудольф	Rudolf
cz.firstname.m	Антонин	Antonín
cz.firstname.m	Ладислав	Ladislav
cz.firstname.m	Владимир	Vladimír
cz.firstname.m	Зденек	Zdeněk
cz.firstname.m	Бедржих	Bedřich
cz.firstname.m	Милослав	Miloslav
cz.firstname.m	Бржетислав	Břetislav
cz.firstname.m	Войтех	Vojtěch
cz.firstname.m	Яромир	Jaromír
cz.firstname.m	Владислав	Vladislav
cz.firstname.m	Арношт	Arnošt
cz.firstname.m	Богумил	Bohumil
cz.firstname.m	Богуслав	Bohuslav
cz.firstname.m	Павел	Pavel
cz.firstname.m	Виктор	Viktor
cz.firstname.m	Адольф	Adolf
cz.firstname.m	Альфред	Alfred
cz.firstname.m	Августин	Augustin
cz.firstname.m	Богумир	Bohumír
cz.firstname.m	Цтибор	Ctibor
cz.firstname.m	Эмил	Emil
cz.firstname.m	Иван	Ivan
cz.firstname.m	Индржих	Jindřich
cz.firstname.m	Леопольд	Leopold
cz.firstname.m	Отто	Otto
cz.firstname.m	Витезслав	Vítězslav
cz.firstname.m	Ада	Ada
cz.firstname.m	Александр	Alexandr
cz.firstname.m	Анделин	Andělín
cz.firstname.m	Артур	Arthur
cz.firstname.m	Борживой	Bořivoj
cz.firstname.m	Цтирад	Ctirad
cz.firstname.m	Цирил	Cyril
cz.firstname.m	Эдуард	Eduard
cz.firstname.m	Эдвин	Edwin
cz.firstname.m	Эмануэл	Emanuel
cz.firstname.m	Эмилиан	Emilián
cz.firstname.m	Эрик	Eric
cz.firstname.m	Эрвин	Ervin
cz.firstname.m	Эвжен	Evžen
cz.firstname.m	Федор	Fedor
cz.firstname.m	Фердинанд	Ferdinand
cz.firstname.m	Гидеон	Gideon
cz.firstname.m	Густав	Gustav
cz.firstname.m	Имрих	Imrich
cz.firstname.m	Иноценц	Inocenc
cz.firstname.m	Иво	Ivo
cz.firstname.m	Якуб	Jakub
cz.firstname.m	Йоза	Joza
cz.firstname.m	Йожка	Jožka
cz.firstname.m	Юлиан	Julián
cz.firstname.m	Кветослав	Květoslav
cz.firstname.m	Лео	Leo
cz.firstname.m	Лев	Lev
cz.firstname.m	Либослав	Liboslav
cz.firstname.m	Людвик	Ludvík
cz.firstname.m	Макс	Max
cz.firstname.m	Михаэл	Michael
cz.firstname.m	Михал	Michal
cz.firstname.m	Милош	Miloš
cz.firstname.m	Мирко	Mirko
cz.firstname.m	Пржемысл	Přemysl
cz.firstname.m	Радегаст	Radegast
cz.firstname.m	Радомил	Radomil
cz.firstname.m	Рихард	Richard
cz.firstname.m	Роберт	Róbert
cz.firstname.m	Славомир	Slavomír
cz.firstname.f	Марие	Marie
cz.firstname.f	Анна	Anna
cz.firstname.f	Божена	Božena
cz.firstname.f	Людмила	Ludmila
cz.firstname.f	Вера	Věra
cz.firstname.f	Ружена	Růžena
cz.firstname.f	Власта	Vlasta
cz.firstname.f	Ярмила	Jarmila
cz.firstname.f	Либуше	Libuše
cz.firstname.f	Милада	Milada
cz.firstname.f	Франтишка	Františka
cz.firstname.f	Иржина	Jiřina
cz.firstname.f	Хелена	Helena
cz.firstname.f	Анежка	Anežka
cz.firstname.f	Зденка	Zdenka
cz.firstname.f	Марта	Marta
cz.firstname.f	Антоние	Antonie
cz.firstname.f	Зденка	Zdeňka
cz.firstname.f	Алжбета	Alžběta
cz.firstname.f	Блажена	Blažena
cz.firstname.f	Йозефа	Josefa
cz.firstname.f	Ярослава	Jaroslava
cz.firstname.f	Кветослава	Květoslava
cz.firstname.f	Мирослава	Miroslava
cz.firstname.f	Богумила	Bohumila
cz.firstname.f	Милослава	Miloslava
cz.firstname.f	Властимила	Vlastimila
cz.firstname.f	Драгомира	Drahomíra
cz.firstname.f	Яна	Jana
cz.firstname.f	Штепанка	Štěpánka
cz.firstname.f	София	Žofie
cz.firstname.f	Ева	Eva
cz.firstname.f	Хедвика	Hedvika
cz.firstname.f	Ольга	Olga
cz.firstname.f	Алоизия	Aloisie
cz.firstname.f	Элишка	Eliška
cz.firstname.f	Индржишка	Jindřiška
cz.firstname.f	Юлия	Julie
cz.firstname.f	Итка	Jitka
cz.firstname.f	Катержина	Kateřina
cz.firstname.f	Павла	Pavla
cz.firstname.f	Андела	Anděla
cz.firstname.f	Хана	Hana
cz.firstname.f	Милена	Milena
cz.firstname.f	Павлина	Pavlína
cz.firstname.f	Дагмар	Dagmar
cz.firstname.f	Ирена	Irena
cz.firstname.f	Богуслава	Bohuslava
cz.firstname.f	Добромила	Dobromila
cz.firstname.f	Гертруда	Gertruda
cz.firstname.f	Кветуше	Květuše
cz.firstname.f	Маргита	Margita
cz.firstname.f	Марианна	Marianna
cz.firstname.f	Маркета	Markéta
cz.firstname.f	Милушка	Miluška
cz.firstname.f	Надежда	Naděžda
cz.firstname.f	Анастасия	Anastazie
cz.firstname.f	Бедржишка	Bedřiška
cz.firstname.f	Эмма	Emma
cz.firstname.f	Карла	Karla
cz.firstname.f	Кристина	Kristina
cz.firstname.f	Олдржишка	Oldřiška
cz.firstname.f	Отилие	Otilie
cz.firstname.f	Адела	Adéla
cz.firstname.f	Алена	Alena
cz.firstname.f	Арноштка	Arnoštka
cz.firstname.f	Августа	Augusta
cz.firstname.f	Аврелие	Aurelie
cz.firstname.f	Барбора	Barbora
cz.firstname.f	Бронислава	Bronislava
cz.firstname.f	Целестина	Celestina
cz.firstname.f	Дануше	Danuše
cz.firstname.f	Элеонора	Eleonora
cz.firstname.f	Элфрида	Elfrída
cz.firstname.f	Эвгение	Eugenie
cz.firstname.f	Герда	Gerda
cz.firstname.f	Янина	Janina
cz.firstname.f	Еновефа	Jenovefa
cz.firstname.f	Камила	Kamila
cz.firstname.f	Каролина	Karolína
cz.lastname	Новак	Novák
cz.lastname	Свобода	Svoboda
cz.lastname	Новотны	Novotný
cz.lastname	Дворжак	Dvořák
cz.lastname	Черны	Černý
cz.lastname	Прохазка	Procházka
cz.lastname	Кучера	Kučera
cz.lastname	Веселы	Veselý
cz.lastname	Хорак	Horák
cz.lastname	Немец	Němec
cz.lastname	Покорны	Pokorný
cz.lastname	Марек	Marek
cz.lastname	Поспишил	Pospíšil
cz.lastname	Хаек	Hájek
cz.lastname	Елинек	Jelínek
cz.lastname	Крал	Král
cz.lastname	Ружичка	Růžička
cz.lastname	Бенеш	Beneš
cz.lastname	Фиала	Fiala
cz.lastname	Седлачек	Sedláček
cz.lastname	Долежал	Doležal
cz.lastname	Земан	Zeman
cz.lastname	Коларж	Kolář
cz.lastname	Крейчи	Krejčí
cz.lastname	Навратил	Navrátil
cz.lastname	Чермак	Čermák
cz.lastname	Урбан	Urban
cz.lastname	Ванек	Vaněk
cz.lastname	Блажек	Blažek
cz.lastname	Кржиж	Kříž
cz.lastname	Кратохвил	Kratochvíl
cz.lastname	Коварж	Kovář
cz.lastname	Копецки	Kopecký
cz.lastname	Бартош	Bartoš
cz.lastname	Влчек	Vlček
cz.lastname	Мусил	Musil
cz.lastname	Шимек	Šimek
cz.lastname	Полак	Polák
cz.lastname	Конечны	Konečný
cz.lastname	Малы	Malý
cz.lastname	Чех	Čech
cz.lastname	Кадлец	Kadlec
cz.lastname	Штепанек	Štěpánek
cz.lastname	Станек	Staněk
cz.lastname	Холуб	Holub
cz.lastname	Достал	Dostál
cz.lastname	Соукуп	Soukup
cz.lastname	Штастны	Šťastný
cz.lastname	Мареш	Mareš
cz.lastname	Сикора	Sýkora
cz.lastname	Моравец	Moravec
cz.lastname	Тихи	Tichý
cz.lastname	Валента	Valenta
cz.lastname	Вавра	Vávra
cz.lastname	Матоушек	Matoušek
cz.lastname	Блаха	Bláha
cz.lastname	Ржиха	Říha
cz.lastname	Шевчик	Ševčík
cz.lastname	Буреш	Bureš
at.adj.eth	Австрийский	Austrian
at.noun.sing.m	Австриец	Austrian
at.noun.sing.f	Австрийка	Austrian
at.noun.pl	Австрийцы	Austrians
at.firstname.f	Алиса	Alice
at.firstname.f	Анита	Anita
at.firstname.f	Анн	Ann
at.firstname.f	Анна	Anna
at.firstname.f	Анна	Anne
at.firstname.f	Анни	Annie
at.firstname.m	Алан	Alan
at.firstname.m	Альберт	Albert
at.firstname.m	Альфред	Alfred
at.firstname.m	Аллен	Allen
at.firstname.m	Эндрю	Andrew
at.firstname.m	Энтони	Anthony
at.firstname.m	Артур	Arthur
at.lastname	Грубер	Gruber
at.lastname	Хубер	Huber
at.lastname	Бауэр	Bauer
at.lastname	Вагнер	Wagner
at.lastname	Мюллер	Müller
at.lastname	Пихлер	Pichler
at.lastname	Штайнер	Steiner
at.lastname	Мозер	Moser
at.lastname	Майер	Mayer
at.lastname	Хофер	Hofer
at.lastname	Ляйтнер	Leitner
at.lastname	Бергер	Berger
at.lastname	Фукс	Fuchs
at.lastname	Эдер	Eder
at.lastname	Фишер	Fischer
at.lastname	Шмид	Schmid
at.lastname	Винклер	Winkler
at.lastname	Вебер	Weber
at.lastname	Шварц	Schwarz
at.lastname	Майер	Maier
at.lastname	Шнайдер	Schneider
at.lastname	Райтер	Reiter
at.lastname	Майр	Mayr
at.lastname	Шмидт	Schmidt
at.lastname	Виммер	Wimmer
at.lastname	Эггер	Egger
at.lastname	Бруннер	Brunner
at.lastname	Ланг	Lang
at.lastname	Баумгартнер	Baumgartner
at.lastname	Ауэр	Auer
at.lastname	Биндер	Binder
at.lastname	Лехнер	Lechner
at.lastname	Вольф	Wolf
at.lastname	Вальнер	Wallner
at.lastname	Айгнер	Aigner
at.lastname	Эбнер	Ebner
at.lastname	Коллер	Koller
at.lastname	Ленер	Lehner
at.lastname	Хаас	Haas
at.lastname	Шустер	Schuster
at.lastname	Хайлиг	Heilig
ca.adj.eth	Канадский	Canadian
ca.noun.sing.m	Канадец	Canadian
ca.noun.sing.f	Канадка	Canadian
ca.noun.pl	Канадцы	Canadians
ca.firstname.m	Джон	John
ca.firstname.m	Джозеф	Joseph
ca.firstname.m	Джеймс	James
ca.firstname.m	Уильям	William
ca.firstname.m	Джордж	George
ca.firstname.m	Чарльз	Charles
ca.firstname.m	Роберт	Robert
ca.firstname.m	Дональд	Donald
ca.firstname.m	Гарольд	Harold
ca.firstname.m	Артур	Arthur
ca.firstname.m	Томас	Thomas
ca.firstname.m	Эдвард	Edward
ca.firstname.m	Джеральд	Gerald
ca.firstname.m	Уолтер	Walter
ca.firstname.m	Гордон	Gordon
ca.firstname.m	Ральф	Ralph
ca.firstname.m	Альберт	Albert
ca.firstname.m	Кеннет	Kenneth
ca.firstname.m	Дуглас	Douglas
ca.firstname.m	Рональд	Ronald
ca.firstname.m	Александр	Alexander
ca.firstname.m	Генри	Henry
ca.firstname.m	Гарри	Harry
ca.firstname.m	Фрэнсис	Francis
ca.firstname.m	Фредерик	Frederick
ca.firstname.m	Фрэнк	Frank
ca.firstname.m	Дэниел	Daniel
ca.firstname.m	Дэвид	David
ca.firstname.m	Реймонд	Raymond
ca.firstname.m	Пьер	Pierre
ca.firstname.m	Андре	André
ca.firstname.m	Луи	Louis
ca.firstname.m	Мишель	Michel
ca.firstname.m	Франсуа	François
ca.firstname.m	Жак	Jacques
ca.firstname.m	Жан	Jean
ca.firstname.m	Марсель	Marcel
ca.firstname.m	Клод	Claude
ca.firstname.m	Роджер	Roger
ca.firstname.m	Жиль	Giles
ca.firstname.m	Жерар	Gérard
ca.firstname.m	Дэнис	Denis
ca.firstname.m	Морис	Maurice
ca.firstname.m	Пол	Paul
ca.firstname.m	Рене	René
ca.firstname.f	Мэри	Mary
ca.firstname.f	Маргарет	Margaret
ca.firstname.f	Мари	Marie
ca.firstname.f	Дороти	Dorothy
ca.firstname.f	Энни	Annie
ca.firstname.f	Хелен	Helen
ca.firstname.f	Джин	Jean
ca.firstname.f	Элизабет	Elizabeth
ca.firstname.f	Флоренс	Florence
ca.firstname.f	Рут	Ruth
ca.firstname.f	Катерина	Catherine
ca.firstname.f	Дорис	Doris
ca.firstname.f	Элис	Alice
ca.firstname.f	Эдит	Edith
ca.firstname.f	Мюриэль	Muriel
ca.firstname.f	Хейзел	Hazel
ca.firstname.f	Марджори	Marjorie
ca.firstname.f	Катлин	Kathleen
ca.firstname.f	Эвелин	Evelyn
ca.firstname.f	Лилиан	Lillian
ca.firstname.f	Марион	Marion
ca.firstname.f	Милдред	Mildred
ca.firstname.f	Фрэнсис	Frances
ca.firstname.f	Джесси	Jessie
ca.firstname.f	Ширли	Shirley
ca.firstname.f	Анна	Anna
ca.firstname.f	Тереза	Theresa
ca.firstname.f	Барбара	Barbara
ca.firstname.f	Одри	Audrey
ca.firstname.f	Джоан	Joan
ca.firstname.f	Джойс	Joyce
ca.firstname.f	Мари	Marie
ca.firstname.f	Маргарита	Marguerite
ca.firstname.f	Тереза	Thérèse
ca.firstname.f	Луиза	Louise
ca.firstname.f	Лиза	Lise
ca.firstname.f	Дэниз	Denise
ca.firstname.f	Диана	Diane
ca.firstname.f	Николь	Nicole
ca.firstname.f	Сесиль	Cécile
ca.firstname.f	Хелен	Hélène
ca.firstname.f	Моник	Monique
ca.firstname.f	Мадлен	Madeleine
ca.firstname.f	Сюзанна	Suzanne
ca.firstname.f	Жанин	Jeannine
ca.firstname.f	Франсин	Francine
ca.firstname.f	Элизабет	Elisabeth
ca.firstname.f	Жаклин	Jacqueline
ca.firstname.f	Джин	Jeanne
ca.firstname.f	Рита	Rita
ca.firstname.f	Жизель	Gisele
ca.firstname.f	Ивонн	Yvonne
ca.firstname.f	Клэр	Claire
ca.lastname	Смит	Smith
ca.lastname	Браун	Brown
ca.lastname	Трембли	Tremblay
ca.lastname	Мартин	Martin
ca.lastname	Рой	Roy
ca.lastname	Уилсон	Wilson
ca.lastname	Макдональд	Macdonald
ca.lastname	Ганьон	Gagnon
ca.lastname	Джонсон	Johnson
ca.lastname	Тейлор	Taylor
ca.lastname	Кот	Côté
ca.lastname	Кэмпбелл	Campbell
ca.lastname	Андерсон	Anderson
ca.lastname	Леблан	Leblanc
ca.lastname	Ли	Lee
ca.lastname	Джонс	Jones
ca.lastname	Уайт	White
ca.lastname	Уильямс	Williams
ca.lastname	Миллер	Miller
ca.lastname	Томпсон	Thompson
ca.lastname	Готье	Gauthier
ca.lastname	Янг	Young
ca.lastname	Морен	Morin
ca.lastname	Бушар	Bouchard
ca.lastname	Скотт	Scott
ca.lastname	Стюарт	Stewart
ca.lastname	Беланже	Belanger
ca.lastname	Рид	Reid
ca.lastname	Пеллетье	Pelletier
ca.lastname	Мур	Moore
ca.lastname	Лавуа	Lavoie
ca.lastname	Кинг	King
ca.lastname	Робинсон	Robinson
ca.lastname	Левеск	Lévesque
ca.lastname	Мёрфи	Murphy
ca.lastname	Фортен	Fortin
ca.lastname	Ганье	Gagné
ca.lastname	Кларк	Clark
ca.lastname	Джонстон	Johnston
ca.lastname	Кларк	Clarke
ca.lastname	Росс	Ross
ca.lastname	Уолкер	Walker
ca.lastname	Томас	Thomas
ca.lastname	Бушер	Boucher
ca.lastname	Ландри	Landry
ca.lastname	Келли	Kelly
ca.lastname	Бержерон	Bergeron
ca.lastname	Дэвис	Davis
ca.lastname	Митчелл	Mitchell
ca.lastname	Мюррей	Murray
ca.lastname	Макдональд	McDonald
ca.lastname	Райт	Wright
ca.lastname	Жирар	Girard
ca.lastname	Льюис	Lewis
ca.lastname	Бейкер	Baker
ca.lastname	Робертс	Roberts
hu.adj.eth	Венгерский	Hungarian
hu.noun.sing.m	Венгр	Hungarian
hu.noun.sing.f	Венгерка	Hungarian
hu.noun.pl	Венгры	Hungarians
hu.firstname.m	Адам	Ádám
hu.firstname.m	Иштван	István
hu.firstname.m	Йожеф	József
hu.firstname.m	Янош	János
hu.firstname.m	Ференц	Ferenc
hu.firstname.m	Дьёрдь	György
hu.firstname.m	Петер	Péter
hu.firstname.m	Шандор	Sándor
hu.firstname.m	Габор	Gábor
hu.firstname.m	Андраш	András
hu.firstname.m	Карой	Károly
hu.firstname.m	Бела	Béla
hu.firstname.m	Дьюла	Gyula
hu.firstname.m	Лайош	Lajos
hu.firstname.m	Тибор	Tibor
hu.firstname.m	Имре	Imre
hu.firstname.m	Миклош	Miklós
hu.firstname.m	Тамаш	Tamás
hu.firstname.m	Золтан	Zoltán
hu.firstname.m	Аттила	Attila
hu.firstname.m	Пал	Pál
hu.firstname.m	Геза	Géza
hu.firstname.m	Михай	Mihály
hu.firstname.m	Антал	Antal
hu.firstname.m	Енё	Jenő
hu.firstname.m	Ласло	László
hu.firstname.m	Чабо	Csaba
hu.firstname.m	Жолт	Zsolt
hu.firstname.m	Роберт	Róbert
hu.firstname.m	Арпад	Árpád
hu.firstname.m	Калман	Kálmán
hu.firstname.m	Эрнё	Ernő
hu.firstname.m	Эндре	Endre
hu.firstname.m	Отто	Ottó
hu.firstname.m	Балаж	Balázs
hu.firstname.m	Акош	Ákos
hu.firstname.m	Дежё	Dezső
hu.firstname.m	Нандор	Nándor
hu.firstname.m	Вилмош	Vilmos
hu.firstname.m	Саболч	Szabolcs
hu.firstname.m	Мартон	Márton
hu.firstname.m	Левенте	Levente
hu.firstname.m	Норберт	Norbert
hu.firstname.m	Силард	Szilárd
hu.firstname.m	Барнабаш	Barnabás
hu.firstname.m	Рудольф	Rudolf
hu.firstname.m	Берталан	Bertalan
hu.firstname.m	Густав	Gusztáv
hu.firstname.m	Матьяш	Mátyás
hu.firstname.m	Эрвин	Ervin
hu.firstname.m	Дьёзё	Győző
hu.firstname.f	Мария	Mária
hu.firstname.f	Эва	Éva
hu.firstname.f	Эржебет	Erzsébet
hu.firstname.f	Каталин	Katalin
hu.firstname.f	Жужанна	Zsuzsanna
hu.firstname.f	Илона	Ilona
hu.firstname.f	Анна	Anna
hu.firstname.f	Юдит	Judit
hu.firstname.f	Агнеш	Ágnes
hu.firstname.f	Маргит	Margit
hu.firstname.f	Юлианна	Julianna
hu.firstname.f	Ильдико	Ildikó
hu.firstname.f	Магдольна	Magdolna
hu.firstname.f	Марта	Márta
hu.firstname.f	Клара	Klára
hu.firstname.f	Эдит	Edit
hu.firstname.f	Ирен	Irén
hu.firstname.f	Габриэлла	Gabriella
hu.firstname.f	Вероника	Veronika
hu.firstname.f	Дьёрдьи	Györgyi
hu.firstname.f	Гизелла	Gizella
hu.firstname.f	Терезия	Terézia
hu.firstname.f	Ибойя	Ibolya
hu.firstname.f	Анико	Anikó
hu.firstname.f	Аннамария	Annamária
hu.firstname.f	Роза	Róza
hu.firstname.f	Пирошка	Piroska
hu.firstname.f	Эрика	Erika
hu.firstname.f	Эстер	Eszter
hu.firstname.f	Магда	Magda
hu.firstname.f	Розалия	Rozália
hu.firstname.f	Андреа	Andrea
